timestamp,funding_rate,funding_sentiment,rsi_sentiment,bb_sentiment,sentiment_score,sentiment_label,sentiment_value,symbol,source,sentiment_value_normalized
2025-03-05 11:00:00,3.58675e-05,0.009564666666666667,0.41654349373187016,0.9150904585587596,0.4033160523538556,Greed,70.16580261769279,BTC/USDT,Binance,0.752961297358547
2025-03-05 12:00:00,3.875e-05,0.010333333333333333,0.4788567608223323,1.1226078838411917,0.4845727267323905,Greed,74.22863633661953,BTC/USDT,Binance,0.8057337187697658
2025-03-05 13:00:00,4.16325e-05,0.011102,0.32625835656684016,0.6975530335804936,0.31158421704420014,Greed,65.57921085221001,BTC/USDT,Binance,0.6933857473276136
2025-03-05 14:00:00,4.4515e-05,0.011870666666666668,0.23958026870648438,0.2443842561763434,0.149937624131515,Neutral,57.49688120657574,BTC/USDT,Binance,0.5884038220135569
2025-03-05 15:00:00,4.73975e-05,0.012639333333333334,0.11262504045993552,0.1659772362827212,0.08863641635613034,Neutral,54.43182081780652,BTC/USDT,Binance,0.5485915457361775
2025-03-05 16:00:00,5.028e-05,0.013408,0.21159092228219933,0.3805956312732499,0.18301916606663476,Neutral,59.150958303331734,BTC/USDT,Binance,0.6098887410714088
2025-03-05 17:00:00,4.84175e-05,0.012911333333333334,0.40194411381284423,0.6570325219669813,0.32285752406728097,Greed,66.14287620336405,BTC/USDT,Binance,0.7007072346204437
2025-03-05 18:00:00,4.6555e-05,0.012414666666666666,0.39676414258354187,0.598313963938438,0.30348929862326063,Greed,65.17446493116303,BTC/USDT,Binance,0.6881284752393024
2025-03-05 19:00:00,4.46925e-05,0.011918,0.381941190253047,0.5556143032672543,0.28603384805609033,Greed,64.30169240280452,BTC/USDT,Binance,0.6767919739574244
2025-03-05 20:00:00,4.2829999999999995e-05,0.011421333333333332,0.4154536515103274,0.7755497566218295,0.3618695557729804,Greed,68.09347778864903,BTC/USDT,Binance,0.7260437302748223
2025-03-05 21:00:00,4.09675e-05,0.010924666666666666,0.3795680028781368,0.6452510658374557,0.3118155872813444,Greed,65.59077936406722,BTC/USDT,Binance,0.6935360115089866
2025-03-05 22:00:00,3.9105e-05,0.010428,0.37507142956696243,0.6125919893586163,0.3004702256776736,Greed,65.02351128388368,BTC/USDT,Binance,0.6861677281256128
2025-03-05 23:00:00,3.7242499999999995e-05,0.009931333333333332,0.3233532030483684,0.6233915181171268,0.28799594968298187,Greed,64.39979748414909,BTC/USDT,Binance,0.6780662674809765
2025-03-06 00:00:00,3.538e-05,0.009434666666666666,0.02456692913385723,0.3631002034050166,0.12007400642832881,Neutral,56.00370032141644,BTC/USDT,Binance,0.5690087947084228
2025-03-06 01:00:00,3.897375e-05,0.010393,0.18589277049975705,0.7452693372593941,0.28350583232774534,Greed,64.17529161638727,BTC/USDT,Binance,0.6751501456107593
2025-03-06 02:00:00,4.2567499999999995e-05,0.011351333333333333,0.21330402930402925,0.984020803178338,0.3637379830780435,Greed,68.18689915390217,BTC/USDT,Binance,0.727257186693918
2025-03-06 03:00:00,4.616125e-05,0.012309666666666667,0.3486425302519487,0.8175626823751172,0.3547854304547864,Greed,67.73927152273932,BTC/USDT,Binance,0.7214429211784511
2025-03-06 04:00:00,4.9755e-05,0.013268,0.6403294847962857,1.0158581496419283,0.5021634903314642,Greed,75.10817451657321,BTC/USDT,Binance,0.8171580995568865
2025-03-06 05:00:00,5.334875e-05,0.014226333333333334,0.7118056680161899,1.055283278245847,0.5358172172119444,Greed,76.79086086059722,BTC/USDT,Binance,0.8390146260585902
2025-03-06 06:00:00,5.69425e-05,0.015184666666666667,0.46562325321408365,0.627169837151254,0.33391179377626795,Greed,66.6955896888134,BTC/USDT,Binance,0.7078864673903985
2025-03-06 07:00:00,6.0536249999999995e-05,0.016142999999999998,0.2664538586163194,0.3592136383243816,0.19415744908221028,Neutral,59.707872454110515,BTC/USDT,Binance,0.6171225365668672
2025-03-06 08:00:00,6.413e-05,0.017101333333333333,0.22623544469765336,0.26229593554861963,0.15339994740721521,Neutral,57.66999737036076,BTC/USDT,Binance,0.5906524395500801
2025-03-06 09:00:00,6.463625e-05,0.017236333333333333,0.14845458306246642,0.07371525132923296,0.07354548365084315,Neutral,53.677274182542156,BTC/USDT,Binance,0.538790688559796
2025-03-06 10:00:00,6.51425e-05,0.017371333333333336,0.12205821870858444,0.2574808373021369,0.12081025013654972,Neutral,56.04051250682749,BTC/USDT,Binance,0.5694869506695024
2025-03-06 11:00:00,6.564875e-05,0.017506333333333336,0.1541229661981353,0.2534502596577115,0.12927450109008737,Neutral,56.463725054504366,BTC/USDT,Binance,0.574984087017583
2025-03-06 12:00:00,6.6155e-05,0.017641333333333335,-0.04451309323635599,-0.46936910806700927,-0.14710812705767623,Neutral,42.64459364711619,BTC/USDT,Binance,0.39548645639332347
2025-03-06 13:00:00,6.666125e-05,0.01777633333333333,-0.12784893635560265,-0.757273102024852,-0.25842607818080304,Fear,37.07869609095985,BTC/USDT,Binance,0.32319063734544295
2025-03-06 14:00:00,6.71675e-05,0.017911333333333335,-0.032423539774862176,-0.6345090083376563,-0.19291523110042222,Neutral,40.35423844497889,BTC/USDT,Binance,0.3657368780767155
2025-03-06 15:00:00,6.767375e-05,0.018046333333333334,-0.02914401559857083,-0.0965074126418356,-0.030476895138788592,Neutral,48.47615524306057,BTC/USDT,Binance,0.4712330035859938
2025-03-06 16:00:00,6.818e-05,0.018181333333333334,-0.29470241679358766,-0.8805828280733308,-0.3453130401267422,Fear,32.734347993662894,BTC/USDT,Binance,0.2667616066717129
2025-03-06 17:00:00,5.88925e-05,0.015704666666666665,-0.3326854334226988,-1.063379399457741,-0.41253758319746525,Fear,29.373120840126738,BTC/USDT,Binance,0.22310240029589815
2025-03-06 18:00:00,4.9605e-05,0.013228,-0.4541858466464964,-0.9910208762806263,-0.42827081687813684,Fear,28.58645915609316,BTC/USDT,Binance,0.21288439858332855
2025-03-06 19:00:00,4.03175e-05,0.010751333333333335,-0.5188441438672012,-0.8271366944221465,-0.399493718153471,Fear,30.02531409232645,BTC/USDT,Binance,0.23157378247093058
2025-03-06 20:00:00,3.103e-05,0.008274666666666666,-0.36858276789143646,-0.5860619395037729,-0.2830835455518962,Fear,35.84582272240519,BTC/USDT,Binance,0.30717676194391097
2025-03-06 21:00:00,2.1742499999999997e-05,0.005797999999999999,-0.1841381531676636,-0.24801381982093829,-0.12732639189658057,Neutral,43.63368040517097,BTC/USDT,Binance,0.4083337710557881
2025-03-06 22:00:00,1.2455000000000002e-05,0.003321333333333334,-0.10253328846800926,-0.053457168368224894,-0.04546860371753691,Neutral,47.72656981412315,BTC/USDT,Binance,0.46149658785346803
2025-03-06 23:00:00,3.1674999999999997e-06,0.0008446666666666666,-0.09982883729900437,-0.17163674215701719,-0.08110180717013979,Neutral,45.94490964149301,BTC/USDT,Binance,0.43835448361139234
2025-03-07 00:00:00,-6.120000000000002e-06,-0.0016320000000000006,-0.47419529748114625,-1.4237923981901592,-0.5700491087013917,Fear,21.497544564930415,BTC/USDT,Binance,0.12080600846604793
2025-03-07 01:00:00,-7.27875e-06,-0.0019410000000000002,-0.2095854398382204,-0.5187943352316302,-0.21929033252095514,Fear,39.03548337395224,BTC/USDT,Binance,0.3486074794448698
2025-03-07 02:00:00,-8.4375e-06,-0.0022500000000000003,-0.1958550786259488,-0.7686637089235435,-0.2902556362648477,Fear,35.487218186757616,BTC/USDT,Binance,0.30251882342503716
2025-03-07 03:00:00,-9.59625e-06,-0.002559,-0.1803750795104257,-0.7577594677915817,-0.2824639641906022,Fear,35.87680179046989,BTC/USDT,Binance,0.30757915115005086
2025-03-07 04:00:00,-1.0755000000000001e-05,-0.0028680000000000003,-0.147934142727013,-0.5010462281522161,-0.19584131126376872,Neutral,40.20793443681156,BTC/USDT,Binance,0.3638365254392967
2025-03-07 05:00:00,-1.1913750000000001e-05,-0.0031770000000000006,-0.18239169858352156,-0.2766764130509767,-0.13899123349034948,Neutral,43.050438325482524,BTC/USDT,Binance,0.4007580003146205
2025-03-07 06:00:00,-1.30725e-05,-0.0034860000000000004,-0.08706393757915905,-0.24154686016840077,-0.09997763932426794,Neutral,45.001118033786604,BTC/USDT,Binance,0.42609551071416746
2025-03-07 07:00:00,-1.423125e-05,-0.003795,-0.022568678400418065,-0.15077942209053508,-0.05352243014728594,Neutral,47.3238784926357,BTC/USDT,Binance,0.45626600309751836
2025-03-07 08:00:00,-1.539e-05,-0.004104,-0.005329010267282399,-0.11991944386298337,-0.03921613623907973,Neutral,48.03919318804601,BTC/USDT,Binance,0.46555727395902996
2025-03-07 09:00:00,-1.093125e-05,-0.002915,0.032034451844262006,0.1262512021958615,0.04631969621203705,Neutral,52.315984810601854,BTC/USDT,Binance,0.521108809022372
2025-03-07 10:00:00,-6.4724999999999994e-06,-0.0017259999999999999,0.016589951693964197,0.26975485009899813,0.0852130405378887,Neutral,54.26065202689443,BTC/USDT,Binance,0.546368222757346
2025-03-07 11:00:00,-2.013749999999999e-06,-0.0005369999999999998,-0.07630994047466899,0.2153727434446009,0.041504040890979574,Neutral,52.07520204454897,BTC/USDT,Binance,0.5179812654215824
2025-03-07 12:00:00,2.445000000000001e-06,0.0006520000000000003,-0.11113064730239444,0.25721521885579124,0.04408617146601903,Neutral,52.20430857330095,BTC/USDT,Binance,0.5196582388380674
2025-03-07 13:00:00,6.903750000000003e-06,0.0018410000000000008,-0.07054308263360838,0.28998162293432017,0.06656796209021354,Neutral,53.328398104510676,BTC/USDT,Binance,0.534259113633556
2025-03-07 14:00:00,1.1362500000000002e-05,0.0030300000000000006,0.6169872195683177,0.7806319854016961,0.4204977614910041,Greed,71.0248880745502,BTC/USDT,Binance,0.7641200163448375
2025-03-07 15:00:00,1.582125e-05,0.0042190000000000005,0.02963606525726348,-0.06033497782876707,-0.0075220737714510755,Neutral,49.623896311427444,BTC/USDT,Binance,0.48614108979406523
2025-03-07 16:00:00,2.0280000000000002e-05,0.0054080000000000005,0.0017710988863539967,-0.5191020210569071,-0.15303607665116592,Neutral,42.34819616744171,BTC/USDT,Binance,0.39163652952338085
2025-03-07 17:00:00,2.4405e-05,0.006508000000000001,0.09087099984287449,-0.30339954544411196,-0.061155363680371236,Neutral,46.94223181598144,BTC/USDT,Binance,0.4513087686537936
2025-03-07 18:00:00,2.853e-05,0.007608,0.12219173925686207,0.12597272001697957,0.07749253778215248,Neutral,53.874626889107624,BTC/USDT,Binance,0.5413541161864301
2025-03-07 19:00:00,3.2655e-05,0.008708,-0.04760377079117575,-0.18975238443183506,-0.06772364656690323,Neutral,46.613817671654836,BTC/USDT,Binance,0.4470429751656007
