2025-05-06 10:12:11,020 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0047, liên tiếp=0.0000, drawdown=-0.0064, tổng=-0.0110
2025-05-06 10:12:11,527 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0004, liên tiếp=0.0000, drawdown=-0.0065, tổng=-0.0069
2025-05-06 10:12:12,056 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0318, liên tiếp=0.0000, drawdown=-0.0222, tổng=-0.0540
2025-05-06 10:12:12,630 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0022, liên tiếp=0.0000, drawdown=-0.0212, tổng=-0.0189
2025-05-06 10:12:13,192 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0029, liên tiếp=0.0003, drawdown=-0.0198, tổng=-0.0165
2025-05-06 10:12:13,724 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0018, liên tiếp=0.0000, drawdown=-0.0206, tổng=-0.0224
2025-05-06 10:12:14,277 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0059, liên tiếp=0.0000, drawdown=-0.0178, tổng=-0.0118
2025-05-06 10:12:14,806 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0101, liên tiếp=0.0000, drawdown=-0.0227, tổng=-0.0328
2025-05-06 10:12:15,356 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0008, liên tiếp=0.0000, drawdown=-0.0223, tổng=-0.0215
2025-05-06 10:12:15,876 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0012, liên tiếp=0.0000, drawdown=-0.0228, tổng=-0.0240
2025-05-06 10:12:16,393 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0069, liên tiếp=0.0000, drawdown=-0.0196, tổng=-0.0127
2025-05-06 10:12:16,901 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0163, liên tiếp=0.0016, drawdown=-0.0117, tổng=0.0063
