timestamp,volume_log,volume_extreme_log,ema_89,trend_strength,trend_acceleration,atr_14,volatility_zscore,atr_14_std,open,high,low,close,volume,symbol,indicators_fixed,volume_extreme,target_direction_1,target_return_1,target_volatility_1,target_direction_3,target_return_3,target_volatility_3,target_direction_5,target_return_5,target_volatility_5,target_direction_10,target_return_10,target_volatility_10,sentiment_value,sentiment_lag_1,sentiment_lag_3,sentiment_lag_5,sentiment_change,sentiment_ma_5,sentiment_ma_10,sentiment_ma_20
2025-02-11 02:00:00,-0.374977333131248,-0.11915864618843419,0.548125437954601,0.5555871320827815,0.08569128613331288,-0.46107872088740604,-1.1823538501910709,-1.1911673607549254,0.8433885665384863,0.82389927516569,0.7856360137094258,0.8008731983272249,-0.4403322442581485,BTC/USDT,False,False,-1,-0.03828224587456597,0.010466297051038685,1,0.16336898838570435,0.08160433433682586,1,0.12674795395776717,0.07006295524816443,1,0.0015620346438462995,0.06241022562826752,36.75992538902974,36.75992538902974,48.58406925029916,48.58406925029916,0.0,41.489582933537505,45.036826091918336,46.81044767110875
2025-02-11 03:00:00,-0.9852339612565515,-0.11915864618843419,0.5535180417468137,0.575843830864996,-0.15977268280844825,-0.5490041005015931,-1.258319647463459,-1.2713398524535817,0.7983784018582926,0.7531954197603429,0.788642577888238,0.770213973634512,-0.60431245941444,BTC/USDT,False,False,1,0.11691756721122992,0.10974284027185095,1,0.20972974845939518,0.060134630499950895,1,0.16355568828843148,0.06399840976294387,-1,-0.21519535468845286,0.10042004951602615,36.75992538902974,36.75992538902974,36.75992538902974,48.58406925029916,0.0,39.124754161283626,43.85441170579139,46.21924047804528
2025-02-11 04:00:00,-0.05395136151407339,-0.11915864618843419,0.5614889751792844,0.7093534512745673,0.4740405376064856,-0.4611950435430261,-1.055881153530107,-1.057691091338566,0.7676353848685068,0.8495248540058814,0.803908165041306,0.8602655176639536,-0.3126325402061345,BTC/USDT,False,False,1,0.08305055059422073,0.02394759710844469,1,0.04895781484445405,0.05917888560792302,-1,-0.013526298679326643,0.05181724958692633,-1,-0.25713816943291,0.09294259870787128,36.75992538902974,36.75992538902974,36.75992538902974,48.58406925029916,0.0,36.75992538902974,42.67199731966444,45.628033284981804
2025-02-11 05:00:00,0.01719128571381901,-0.11915864618843419,0.5714234600383568,0.8358247477784748,0.45580876879335924,-0.45389809318226465,-1.0004263903911548,-0.9991654561574211,0.8579143933362491,0.9068270596215875,0.8908463627796038,0.9317110425631673,-0.2792340395227822,BTC/USDT,False,False,0,4.262482659100897e-05,0.05869546720252053,-1,-0.03812790738614269,0.016591818539613633,-1,-0.09884697286580313,0.021722222579551163,-1,-0.30167721020168925,0.08661454851803867,36.75992538902974,36.75992538902974,36.75992538902974,36.75992538902974,0.0,36.75992538902974,41.489582933537505,45.03682609191833
2025-02-11 06:00:00,-0.49644728097821594,-0.11915864618843419,0.5811383684967877,0.8953107619105376,0.09886221201908767,-0.5106169836230542,-1.0486736835944117,-1.0500844993677623,0.9295088108956315,0.9003089844966277,0.9141229886800852,0.9317507565847895,-0.48016834809379166,BTC/USDT,False,False,-1,-0.03151971574203183,0.02231794504619248,-1,-0.0892099594970599,0.02311788640364103,-1,-0.0594590986614415,0.036067817171134824,-1,-0.4370989654287324,0.09953781057291218,36.75992538902974,36.75992538902974,36.75992538902974,36.75992538902974,0.0,36.75992538902974,40.30716854741056,44.44561889885487
2025-02-11 07:00:00,-0.6640823952879735,-0.11915864618843419,0.5897574371900542,0.9706173575726791,0.2119049420015322,-0.6248057893963754,-1.1764377322409016,-1.1849236308886082,0.9295287092885064,0.8967149056894034,0.9411238747246432,0.9023822375948138,-0.5287358413180386,BTC/USDT,False,False,-1,-0.006865591004599603,0.01743309878605734,-1,-0.06955811912029364,0.025658307458496808,-1,-0.11110374673785572,0.04893285194268575,-1,-0.4645496528783599,0.09964184082643132,36.75992538902974,36.75992538902974,36.75992538902974,36.75992538902974,0.0,36.75992538902974,39.124754161283626,43.85441170579139
2025-02-11 08:00:00,-0.7162580374574825,-0.11915864618843419,0.597999342011923,1.0708370873384572,0.3945979070158721,-0.7143606495362133,-1.251627925958145,-1.2642775690826744,0.9001188846212543,0.8712314655591015,0.9123772417375492,0.8961868502216724,-0.5424777526927463,BTC/USDT,False,False,-1,-0.05306654620228313,0.03266900871757789,-1,-0.022135064574562824,0.04853206753963198,-1,-0.32551174541032923,0.10964794076212134,-1,-0.6130016982181059,0.120551936332244,36.75992538902974,36.75992538902974,36.75992538902974,36.75992538902974,0.0,36.75992538902974,37.94233977515668,43.26320451272792
2025-02-11 09:00:00,-0.6227816988161772,-0.11915864618843419,0.6046331527437289,0.9795790824324769,-0.755776782571485,-0.7121868211465163,-1.1892475022657827,-1.1984427568354998,0.89387078925893,0.8650991955038422,0.8691797035039062,0.8486293093285054,-0.5174122323456956,BTC/USDT,False,False,-1,-0.010623110478569342,0.030012041217093378,-1,-0.054800274759498224,0.06447691933261,-1,-0.24695222024412833,0.12410055940574041,-1,-0.6955095503635109,0.13138921322155273,36.75992538902974,36.75992538902974,36.75992538902974,36.75992538902974,0.0,36.75992538902974,36.75992538902974,42.67199731966445
2025-02-11 10:00:00,-0.9119561908602095,-0.11915864618843419,0.6108494314488766,0.7882026476143934,-1.356239649870546,-0.7805992088571575,-1.2312539813076087,-1.2427753935377108,0.8462141383265437,0.829219324021577,0.8678025031381266,0.8396142264201567,-0.5888585841285944,BTC/USDT,False,False,1,0.04375279604016846,0.038449572232565295,-1,-0.28006519497712146,0.14540215709178494,-1,-0.22507857292663935,0.1269069881361813,-1,-0.6279117485764729,0.16312065445462856,36.75992538902974,36.75992538902974,36.75992538902974,36.75992538902974,0.0,36.75992538902974,36.75992538902974,42.080790126600974
2025-02-11 11:00:00,-0.9122612053063709,-0.11915864618843419,0.6180282554713784,0.6578684681671388,-0.9984383971667834,-0.7956645738470117,-1.1968476839251534,-1.2064638073986809,0.8372001663547806,0.8489156881063522,0.8659209758778382,0.8763496964211417,-0.5889249500714256,BTC/USDT,False,False,-1,-0.0846985018833526,0.09082878381393523,-1,-0.2707723642338301,0.15192848819969626,-1,-0.4015134974245581,0.13100720940745392,-1,-0.3978880933846072,0.2935481858029698,36.75992538902974,36.75992538902974,36.75992538902974,36.75992538902974,0.0,36.75992538902974,36.75992538902974,41.489582933537505
2025-02-11 12:00:00,0.16937016732109117,-0.11915864618843419,0.6228235717212198,0.4704557136852864,-1.2943828090740808,-0.7554601159430707,-1.0937592577199478,-1.0976667396271234,0.8740320915639038,0.8316965986796616,0.8245467733397318,0.8021241900083401,-0.20054558425166366,BTC/USDT,False,False,-1,-0.24641656252014355,0.11435193731661217,-1,-0.1888599513227015,0.16517924570176554,-1,-0.39762335013045613,0.13109362643486758,-1,-0.540908367597465,0.3068875083025427,36.75992538902974,36.75992538902974,36.75992538902974,36.75992538902974,0.0,36.75992538902974,36.75992538902974,40.89837574047404
2025-02-11 13:00:00,1.0256175943471884,-0.11915864618843419,0.6215900459614899,0.015204480071595923,-2.4864148008851306,-0.42774233333543804,-0.6100908348555882,-0.5872146149959034,0.799632000609333,0.7679575400589316,0.6265984672443872,0.6044675043922305,0.4976839917190684,BTC/USDT,False,False,1,0.05722542995613833,0.21470731193297357,-1,-0.13232148786643572,0.13511396263895262,-1,-0.4262341869580413,0.14235005592659247,-1,-0.3283070878195532,0.30039006917445976,36.75992538902974,36.75992538902974,36.75992538902974,36.75992538902974,0.0,36.75992538902974,36.75992538902974,40.30716854741057
2025-02-11 14:00:00,1.0782869508852335,-0.11915864618843419,0.6214203605331386,-0.3092413200447643,-1.7213819350210413,-0.3342996889815016,-0.4676047598424284,-0.4368382077661348,0.6017623818737805,0.6601351758422757,0.6127876692101021,0.6390584172255899,0.5597722120744713,BTC/USDT,False,False,1,0.018115147208720872,0.02765514614482212,-1,-0.2439175052975152,0.10613376127331076,-1,-0.5956558696246327,0.12590914520301136,-1,-0.2758598231887066,0.303366858752085,36.75992538902974,36.75992538902974,36.75992538902974,36.75992538902974,0.0,36.75992538902974,36.75992538902974,39.715961354347094
